Latitude (decimal degrees):	41.893
Longitude (decimal degrees):	12.483
Elevation (m):	42
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: -179 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230423:1910,0.0,0.0,0.0,15.02,4.07,0.0
20230423:2010,0.0,0.0,0.0,14.42,4.21,0.0
20230423:2110,0.0,0.0,0.0,14.13,4.48,0.0
20230423:2210,0.0,0.0,0.0,14.04,4.62,0.0
20230423:2310,0.0,0.0,0.0,14.04,4.76,0.0
20230424:0010,0.0,0.0,0.0,13.97,4.76,0.0
20230424:0110,0.0,0.0,0.0,13.84,4.62,0.0
20230424:0210,0.0,0.0,0.0,13.79,4.55,0.0
20230424:0310,0.0,0.0,0.0,14.16,4.62,0.0
20230424:0410,0.0,0.0,0.0,14.27,4.14,0.0
20230424:0510,55.55,88.34,8.92,14.33,3.59,0.0
20230424:0610,45.24,70.0,20.03,14.66,3.31,0.0
20230424:0710,33.87,55.81,31.13,14.63,3.45,0.0
20230424:0810,214.27,268.74,41.78,14.59,3.66,0.0
20230424:0910,319.46,395.57,51.29,15.76,3.86,0.0
20230424:1010,265.57,331.8,58.35,16.76,4.14,0.0
20230424:1110,377.31,469.48,60.98,16.85,3.38,0.0
20230424:1210,429.51,537.01,58.01,17.42,3.38,0.0
20230424:1310,405.78,509.61,50.73,17.89,4.0,0.0
20230424:1410,353.76,450.54,41.11,17.78,4.07,0.0
20230424:1510,273.77,358.87,30.41,17.45,4.07,0.0
20230424:1610,177.61,248.3,19.31,17.18,3.79,0.0
20230424:1710,67.75,112.77,8.2,16.65,2.97,0.0
20230424:1810,0.0,0.0,0.0,15.8,1.79,0.0
20230424:1910,0.0,0.0,0.0,14.98,1.59,0.0
20230424:2010,0.0,0.0,0.0,14.69,0.9,0.0
20230424:2110,0.0,0.0,0.0,14.26,0.55,0.0
20230424:2210,0.0,0.0,0.0,13.76,0.62,0.0
20230424:2310,0.0,0.0,0.0,13.37,0.48,0.0
20230425:0010,0.0,0.0,0.0,13.1,0.62,0.0
20230425:0110,0.0,0.0,0.0,12.41,0.83,0.0
20230425:0210,0.0,0.0,0.0,11.44,0.97,0.0
20230425:0310,0.0,0.0,0.0,10.46,1.31,0.0
20230425:0410,0.0,0.0,0.0,10.39,1.66,0.0
20230425:0510,69.17,106.35,9.17,11.76,1.86,0.0
20230425:0610,188.61,250.66,20.28,13.09,2.34,0.0
20230425:0710,261.4,330.6,31.38,14.51,2.83,0.0
20230425:0810,348.1,436.33,42.05,15.35,2.41,0.0
20230425:0910,421.57,529.54,51.58,16.2,2.28,0.0
20230425:1010,454.64,571.19,58.68,16.78,2.28,0.0
20230425:1110,470.79,590.32,61.31,17.35,2.83,0.0
20230425:1210,455.28,569.7,58.29,17.58,3.45,0.0
20230425:1310,414.61,520.95,50.96,17.79,3.72,0.0
20230425:1410,360.11,458.79,41.31,17.85,3.72,0.0
20230425:1510,277.51,363.4,30.6,17.75,3.66,0.0
20230425:1610,178.35,247.44,19.48,17.41,3.45,0.0
20230425:1710,39.91,67.58,8.38,16.74,2.9,0.0
20230425:1810,0.0,0.0,0.0,15.83,2.55,0.0
20230425:1910,0.0,0.0,0.0,15.23,1.93,0.0
20230425:2010,0.0,0.0,0.0,14.26,2.0,0.0
20230425:2110,0.0,0.0,0.0,13.25,1.93,0.0
20230425:2210,0.0,0.0,0.0,12.62,2.14,0.0
20230425:2310,0.0,0.0,0.0,12.13,2.48,0.0
20230426:0010,0.0,0.0,0.0,11.72,2.69,0.0
20230426:0110,0.0,0.0,0.0,11.35,2.83,0.0
20230426:0210,0.0,0.0,0.0,10.9,2.97,0.0
20230426:0310,0.0,0.0,0.0,10.26,2.97,0.0
20230426:0410,0.0,0.0,0.0,9.65,2.9,0.0
20230426:0510,103.0,153.38,9.41,9.36,2.69,0.0
20230426:0610,218.35,288.78,20.52,10.96,2.34,0.0
20230426:0710,313.17,397.56,31.63,12.87,2.69,0.0
20230426:0810,384.01,483.59,42.31,15.02,2.28,0.0
20230426:0910,433.26,549.93,51.87,16.72,1.45,0.0
20230426:1010,461.11,594.22,58.99,17.83,0.55,0.0
20230426:1110,469.9,603.4,61.63,18.5,1.03,0.0
20230426:1210,457.43,582.12,58.58,18.86,2.07,0.0
20230426:1310,417.54,530.76,51.19,18.89,2.62,0.0
20230426:1410,366.5,468.92,41.51,18.54,3.24,0.0
20230426:1510,287.4,376.37,30.78,17.99,3.45,0.0
20230426:1610,191.38,265.42,19.66,17.27,3.24,0.0
20230426:1710,81.16,131.31,8.56,16.44,2.55,0.0
20230426:1810,0.0,0.0,0.0,15.4,1.72,0.0
20230426:1910,0.0,0.0,0.0,14.37,1.45,0.0
20230426:2010,0.0,0.0,0.0,13.32,1.31,0.0
20230426:2110,0.0,0.0,0.0,13.04,1.24,0.0
20230426:2210,0.0,0.0,0.0,13.59,0.9,0.0
20230426:2310,0.0,0.0,0.0,13.57,0.34,0.0
20230427:0010,0.0,0.0,0.0,13.19,0.34,0.0
20230427:0110,0.0,0.0,0.0,12.74,0.62,0.0
20230427:0210,0.0,0.0,0.0,12.26,0.9,0.0
20230427:0310,0.0,0.0,0.0,10.71,1.24,0.0
20230427:0410,0.0,0.0,0.0,9.59,1.45,0.0
20230427:0510,99.96,147.84,9.65,9.28,1.45,0.0
20230427:0610,217.45,289.44,20.76,11.91,0.9,0.0
20230427:0710,302.42,393.05,31.87,14.8,0.21,0.0
20230427:0810,373.87,480.72,42.56,16.2,0.41,0.0
20230427:0910,431.75,552.59,52.15,17.34,0.9,0.0
20230427:1010,465.46,592.77,59.31,18.25,1.59,0.0
20230427:1110,474.56,600.77,61.95,18.78,2.41,0.0
20230427:1210,462.41,584.47,58.85,18.94,2.83,0.0
20230427:1310,423.88,537.41,51.42,18.87,2.9,0.0
20230427:1410,361.78,461.63,41.7,18.52,3.17,0.0
20230427:1510,283.57,369.86,30.95,18.09,3.24,0.0
20230427:1610,192.59,266.42,19.83,17.41,2.69,0.0
20230427:1710,53.46,86.93,8.74,16.56,1.72,0.0
20230427:1810,0.0,0.0,0.0,15.86,0.69,0.0
20230427:1910,0.0,0.0,0.0,15.5,0.28,0.0
20230427:2010,0.0,0.0,0.0,15.03,0.55,0.0
20230427:2110,0.0,0.0,0.0,14.56,0.83,0.0
20230427:2210,0.0,0.0,0.0,13.68,1.03,0.0
20230427:2310,0.0,0.0,0.0,12.95,1.1,0.0
20230428:0010,0.0,0.0,0.0,13.05,0.97,0.0
20230428:0110,0.0,0.0,0.0,12.52,1.03,0.0
20230428:0210,0.0,0.0,0.0,10.98,1.31,0.0
20230428:0310,0.0,0.0,0.0,9.65,1.66,0.0
20230428:0410,0.0,0.0,0.0,8.81,1.79,0.0
20230428:0510,106.52,155.78,9.89,8.71,1.72,0.0
20230428:0610,218.77,289.84,20.99,11.87,1.03,0.0
20230428:0710,309.44,400.86,32.1,15.31,0.76,0.0
20230428:0810,378.9,486.18,42.81,16.99,0.9,0.0
20230428:0910,433.93,552.2,52.43,18.2,1.72,0.0
20230428:1010,469.49,594.01,59.62,18.96,2.55,0.0
20230428:1110,478.15,603.06,62.26,19.32,3.1,0.0
20230428:1210,465.19,586.81,59.13,19.32,3.24,0.0
20230428:1310,432.01,547.09,51.65,19.21,3.24,0.0
20230428:1410,363.24,464.2,41.9,18.95,3.1,0.0
20230428:1510,288.11,377.14,31.13,18.47,2.9,0.0
20230428:1610,192.02,264.8,20.0,17.86,2.69,0.0
20230428:1710,77.97,124.29,8.92,17.08,2.21,0.0
20230428:1810,0.0,0.0,0.0,16.19,1.93,0.0
20230428:1910,0.0,0.0,0.0,15.11,1.59,0.0
20230428:2010,0.0,0.0,0.0,14.47,1.45,0.0
20230428:2110,0.0,0.0,0.0,13.79,1.31,0.0
20230428:2210,0.0,0.0,0.0,13.68,1.45,0.0
20230428:2310,0.0,0.0,0.0,13.4,1.45,0.0
20230429:0010,0.0,0.0,0.0,13.14,1.52,0.0
20230429:0110,0.0,0.0,0.0,12.62,1.66,0.0
20230429:0210,0.0,0.0,0.0,12.36,1.79,0.0
20230429:0310,0.0,0.0,0.0,12.01,2.0,0.0
20230429:0410,0.0,0.0,0.0,11.68,2.21,0.0
20230429:0510,102.05,150.31,10.12,12.03,2.28,0.0
20230429:0610,132.85,175.93,21.22,14.23,2.62,0.0
20230429:0710,242.43,306.65,32.34,15.92,3.24,0.0
20230429:0810,357.56,447.08,43.06,17.0,3.79,0.0
20230429:0910,345.06,430.58,52.7,17.88,3.93,0.0
20230429:1010,128.3,171.22,59.92,18.61,3.66,0.0
20230429:1110,102.49,140.95,62.57,19.06,2.97,0.0
20230429:1210,297.37,376.36,59.4,19.35,2.9,0.0
20230429:1310,398.16,503.92,51.87,19.51,3.03,0.0
20230429:1410,114.28,155.14,42.09,19.23,3.03,0.0
20230429:1510,252.36,326.11,31.31,18.7,2.97,0.0
20230429:1610,108.92,149.82,20.18,18.22,2.76,0.0
20230429:1710,65.32,104.04,9.1,17.46,2.97,0.0
20230429:1810,0.0,0.0,0.0,16.65,2.55,0.0
20230429:1910,0.0,0.0,0.0,15.67,2.28,0.0
20230429:2010,0.0,0.0,0.0,15.19,2.41,0.0
20230429:2110,0.0,0.0,0.0,15.04,2.14,0.0
20230429:2210,0.0,0.0,0.0,14.6,1.79,0.0
20230429:2310,0.0,0.0,0.0,14.31,1.93,0.0
20230430:0010,0.0,0.0,0.0,13.4,1.86,0.0
20230430:0110,0.0,0.0,0.0,13.04,1.79,0.0
20230430:0210,0.0,0.0,0.0,12.67,1.86,0.0
20230430:0310,0.0,0.0,0.0,12.78,2.0,0.0
20230430:0410,0.0,0.0,0.0,12.7,1.93,0.0
20230430:0510,19.54,36.89,10.35,12.66,1.93,0.0
20230430:0610,154.53,202.73,21.44,13.4,1.59,0.0
20230430:0710,209.73,269.71,32.56,16.62,0.97,0.0
20230430:0810,301.96,384.98,43.3,17.78,0.9,0.0
20230430:0910,372.52,471.85,52.97,18.6,1.93,0.0
20230430:1010,357.07,451.55,60.22,18.45,1.93,0.0
20230430:1110,363.19,457.95,62.88,18.55,2.41,0.0
20230430:1210,195.37,251.63,59.67,18.35,2.28,0.0
20230430:1310,90.05,125.82,52.09,18.1,1.59,0.0
20230430:1410,78.4,111.63,42.28,17.57,1.1,0.0
20230430:1510,62.09,91.76,31.48,17.44,1.03,0.0
20230430:1610,46.82,72.84,20.35,17.23,1.1,0.0
20230430:1710,3.49,13.24,9.27,16.76,0.69,0.0
20230430:1810,0.0,0.0,0.0,16.34,0.34,0.0
20230430:1910,0.0,0.0,0.0,16.07,1.52,0.0
20230430:2010,0.0,0.0,0.0,15.7,1.45,0.0
20230430:2110,0.0,0.0,0.0,15.52,1.59,0.0
20230430:2210,0.0,0.0,0.0,15.35,1.72,0.0
20230430:2310,0.0,0.0,0.0,15.1,1.52,0.0
20230501:0010,0.0,0.0,0.0,14.77,1.45,0.0
20230501:0110,0.0,0.0,0.0,14.49,1.1,0.0
20230501:0210,0.0,0.0,0.0,14.4,0.9,0.0
20230501:0310,0.0,0.0,0.0,14.3,1.17,0.0
20230501:0410,0.0,0.0,0.0,14.21,1.17,0.0
20230501:0510,12.58,27.43,10.57,14.29,1.24,0.0
20230501:0610,100.71,137.23,21.66,14.65,1.31,0.0
20230501:0710,209.96,268.71,32.79,16.64,1.86,0.0
20230501:0810,130.45,173.11,43.54,16.91,1.93,0.0
20230501:0910,219.62,280.21,53.23,17.68,2.07,0.0
20230501:1010,291.47,369.2,60.52,18.19,1.79,0.0
20230501:1110,232.09,296.87,63.19,18.36,1.59,0.0
20230501:1210,156.42,205.28,59.94,18.09,1.52,0.0
20230501:1310,149.42,196.76,52.31,18.09,1.72,0.0
20230501:1410,114.62,155.14,42.47,18.08,1.86,0.0
20230501:1510,47.55,73.79,31.65,17.59,2.07,0.0
20230501:1610,63.66,93.63,20.52,17.39,1.86,0.0
20230501:1710,2.98,12.3,9.45,16.59,1.31,0.0
20230501:1810,0.0,0.0,0.0,15.94,1.1,0.0
20230501:1910,0.0,0.0,0.0,15.37,1.86,0.0
20230501:2010,0.0,0.0,0.0,15.19,1.66,0.0
20230501:2110,0.0,0.0,0.0,15.06,1.24,0.0
20230501:2210,0.0,0.0,0.0,14.9,0.97,0.0
20230501:2310,0.0,0.0,0.0,14.76,0.9,0.0
20230502:0010,0.0,0.0,0.0,14.7,1.24,0.0
20230502:0110,0.0,0.0,0.0,14.58,1.66,0.0
20230502:0210,0.0,0.0,0.0,14.45,2.0,0.0
20230502:0310,0.0,0.0,0.0,14.25,2.14,0.0
20230502:0410,0.0,0.0,0.0,14.17,1.72,0.0
20230502:0510,8.14,20.81,10.79,14.19,1.24,0.0
20230502:0610,80.21,112.59,21.88,14.66,0.97,0.0
20230502:0710,0.0,0.0,0.0,15.1,0.69,0.0
20230502:0810,292.3,371.14,43.77,15.77,0.21,0.0
20230502:0910,374.21,475.05,53.48,16.77,0.69,0.0
20230502:1010,433.79,548.79,60.8,17.4,1.52,0.0
20230502:1110,339.69,427.58,63.49,17.97,2.28,0.0
20230502:1210,53.62,81.35,60.2,17.95,2.9,0.0
20230502:1310,48.49,74.73,52.53,17.0,2.62,0.0
20230502:1410,201.25,258.06,42.65,17.31,1.79,0.0
20230502:1510,40.76,65.27,31.82,17.21,0.69,0.0
20230502:1610,178.93,242.57,20.68,17.29,0.55,0.0
20230502:1710,19.76,37.84,9.62,17.06,0.9,0.0
20230502:1810,0.0,0.0,0.0,16.34,1.17,0.0
20230502:1910,0.0,0.0,0.0,15.82,1.79,0.0
20230502:2010,0.0,0.0,0.0,15.23,1.38,0.0
20230502:2110,0.0,0.0,0.0,14.28,1.17,0.0
20230502:2210,0.0,0.0,0.0,13.64,1.24,0.0
20230502:2310,0.0,0.0,0.0,13.19,1.38,0.0
20230503:0010,0.0,0.0,0.0,12.83,1.52,0.0
20230503:0110,0.0,0.0,0.0,12.62,1.66,0.0
20230503:0210,0.0,0.0,0.0,12.41,1.86,0.0
20230503:0310,0.0,0.0,0.0,12.13,1.93,0.0
20230503:0410,0.0,0.0,0.0,11.8,1.93,0.0
20230503:0510,17.51,34.06,11.0,11.93,1.93,0.0
20230503:0610,157.61,205.5,22.09,13.61,1.93,0.0
20230503:0710,331.02,423.95,33.22,15.92,1.59,0.0
20230503:0810,392.64,499.39,43.99,17.59,1.59,0.0
20230503:0910,297.31,379.73,53.73,19.22,1.24,0.0
20230503:1010,407.12,524.82,61.09,20.23,0.97,0.0
20230503:1110,439.48,565.59,63.78,20.82,1.52,0.0
20230503:1210,405.77,517.31,60.46,21.05,2.62,0.0
20230503:1310,139.28,186.36,52.74,20.86,2.9,0.0
20230503:1410,68.47,100.27,42.83,19.97,3.38,0.0
20230503:1510,22.39,41.62,31.99,18.61,2.14,0.0
20230503:1610,31.02,52.97,20.85,17.99,0.97,0.0
20230503:1710,89.67,138.27,9.8,17.8,0.9,0.0
20230503:1810,0.0,0.0,0.0,17.24,0.83,0.0
20230503:1910,0.0,0.0,0.0,16.29,1.79,0.0
20230503:2010,0.0,0.0,0.0,15.07,1.59,0.0
20230503:2110,0.0,0.0,0.0,14.12,1.52,0.0
20230503:2210,0.0,0.0,0.0,13.24,1.66,0.0
20230503:2310,0.0,0.0,0.0,12.51,1.72,0.0
20230504:0010,0.0,0.0,0.0,11.87,1.93,0.0
20230504:0110,0.0,0.0,0.0,11.61,2.07,0.0
20230504:0210,0.0,0.0,0.0,11.49,2.21,0.0
20230504:0310,0.0,0.0,0.0,11.25,2.21,0.0
20230504:0410,0.0,0.0,0.0,11.05,2.28,0.0
20230504:0510,126.34,178.57,11.21,11.31,2.14,0.0
20230504:0610,239.95,312.84,22.29,13.39,1.79,0.0
20230504:0710,330.61,421.64,33.42,15.89,1.79,0.0
20230504:0810,400.39,507.33,44.21,17.3,1.79,0.0
20230504:0910,451.2,574.46,53.98,18.56,1.52,0.0
20230504:1010,478.55,615.97,61.37,19.68,1.03,0.0
20230504:1110,486.03,626.4,64.07,20.45,1.24,0.0
20230504:1210,383.78,489.09,60.71,20.75,2.41,0.0
20230504:1310,332.59,420.12,52.95,20.09,3.59,0.0
20230504:1410,233.97,298.41,43.02,19.61,3.86,0.0
20230504:1510,295.06,380.89,32.16,19.47,3.66,0.0
20230504:1610,210.29,285.25,21.02,19.19,3.17,0.0
20230504:1710,104.15,158.87,9.97,18.64,2.28,0.0
20230504:1810,0.0,0.0,0.0,17.84,1.38,0.0
20230504:1910,0.0,0.0,0.0,16.63,0.97,0.0
20230504:2010,0.0,0.0,0.0,15.61,1.03,0.0
20230504:2110,0.0,0.0,0.0,15.42,0.97,0.0
20230504:2210,0.0,0.0,0.0,15.61,0.9,0.0
20230504:2310,0.0,0.0,0.0,15.49,0.62,0.0
20230505:0010,0.0,0.0,0.0,15.16,0.48,0.0
20230505:0110,0.0,0.0,0.0,13.57,1.17,0.0
20230505:0210,0.0,0.0,0.0,11.95,1.72,0.0
20230505:0310,0.0,0.0,0.0,11.39,1.72,0.0
20230505:0410,0.0,0.0,0.0,11.0,1.52,0.0
20230505:0510,135.6,190.73,11.42,11.48,1.17,0.0
20230505:0610,241.98,317.85,22.49,14.56,0.9,0.0
20230505:0710,332.3,428.34,33.62,16.91,0.9,0.0
20230505:0810,402.52,516.34,44.43,18.56,1.1,0.0
20230505:0910,450.77,577.67,54.22,19.96,1.52,0.0
20230505:1010,486.69,623.15,61.64,21.01,2.07,0.0
20230505:1110,478.8,611.54,64.36,21.61,2.69,0.0
20230505:1210,468.24,596.2,60.97,21.83,3.24,0.0
20230505:1310,452.35,574.32,53.16,21.69,3.93,0.0
20230505:1410,386.17,492.0,43.19,21.24,4.34,0.0
20230505:1510,314.65,408.39,32.33,20.69,4.21,0.0
20230505:1610,218.22,295.81,21.18,20.05,3.66,0.0
20230505:1710,107.48,162.67,10.14,19.18,3.03,0.0
20230505:1810,0.0,0.0,0.0,18.12,2.41,0.0
20230505:1910,0.0,0.0,0.0,17.07,1.38,0.0
20230505:2010,0.0,0.0,0.0,17.17,0.69,0.0
20230505:2110,0.0,0.0,0.0,16.74,0.41,0.0
20230505:2210,0.0,0.0,0.0,16.18,0.83,0.0
20230505:2310,0.0,0.0,0.0,15.23,1.24,0.0
20230506:0010,0.0,0.0,0.0,15.36,1.1,0.0
20230506:0110,0.0,0.0,0.0,15.09,0.9,0.0
20230506:0210,0.0,0.0,0.0,14.8,0.83,0.0
20230506:0310,0.0,0.0,0.0,14.39,0.9,0.0
20230506:0410,0.0,0.0,0.0,13.45,1.03,0.0
20230506:0510,83.07,119.81,11.62,13.06,0.97,0.0
20230506:0610,241.5,318.02,22.68,15.22,0.62,0.0
20230506:0710,329.63,426.48,33.82,17.48,0.62,0.0
20230506:0810,396.86,509.81,44.63,18.84,0.97,0.0
20230506:0910,450.79,577.4,54.45,19.98,1.52,0.0
20230506:1010,475.85,607.43,61.91,20.76,2.21,0.0
20230506:1110,490.05,623.7,64.64,21.12,2.69,0.0
20230506:1210,491.03,623.97,61.21,21.22,3.03,0.0
20230506:1310,454.9,578.8,53.36,21.22,3.17,0.0
20230506:1410,392.32,502.47,43.37,21.13,3.17,0.0
20230506:1510,314.72,409.84,32.49,20.64,3.03,0.0
20230506:1610,219.88,298.1,21.34,19.97,2.62,0.0
20230506:1710,112.28,169.0,10.31,19.05,1.93,0.0
20230506:1810,0.0,0.0,0.0,18.05,1.31,0.0
20230506:1910,0.0,0.0,0.0,17.01,1.45,0.0
20230506:2010,0.0,0.0,0.0,15.87,1.31,0.0
20230506:2110,0.0,0.0,0.0,15.18,1.17,0.0
20230506:2210,0.0,0.0,0.0,15.79,0.9,0.0
20230506:2310,0.0,0.0,0.0,15.68,0.48,0.0
20230507:0010,0.0,0.0,0.0,15.37,0.62,0.0
20230507:0110,0.0,0.0,0.0,13.25,1.59,0.0
20230507:0210,0.0,0.0,0.0,12.46,1.86,0.0
20230507:0310,0.0,0.0,0.0,12.11,1.72,0.0
20230507:0410,0.0,0.0,0.0,11.92,1.59,0.0
20230507:0510,138.48,193.54,11.81,12.42,1.31,0.0
20230507:0610,248.89,325.78,22.87,14.84,0.9,0.0
20230507:0710,332.17,430.49,34.01,17.81,0.48,0.0
20230507:0810,402.46,517.06,44.84,19.08,1.03,0.0
20230507:0910,451.09,576.1,54.68,20.01,1.79,0.0
20230507:1010,494.52,628.49,62.17,20.55,2.55,0.0
20230507:1110,507.34,642.34,64.92,20.74,3.1,0.0
20230507:1210,491.1,622.33,61.46,20.73,3.03,0.0
20230507:1310,457.71,583.27,53.56,20.75,2.62,0.0
20230507:1410,394.7,506.24,43.55,20.66,2.48,0.0
20230507:1510,313.08,408.81,32.65,20.34,1.93,0.0
20230507:1610,216.91,294.0,21.51,19.93,1.59,0.0
20230507:1710,115.85,173.71,10.48,19.23,1.38,0.0
20230507:1810,0.0,0.0,0.0,18.22,1.1,0.0
20230507:1910,0.0,0.0,0.0,17.42,0.62,0.0
20230507:2010,0.0,0.0,0.0,16.43,1.03,0.0
20230507:2110,0.0,0.0,0.0,16.71,0.62,0.0
20230507:2210,0.0,0.0,0.0,15.9,0.83,0.0
20230507:2310,0.0,0.0,0.0,15.99,0.41,0.0
20230508:0010,0.0,0.0,0.0,15.18,0.97,0.0
20230508:0110,0.0,0.0,0.0,14.36,1.1,0.0
20230508:0210,0.0,0.0,0.0,14.59,0.97,0.0
20230508:0310,0.0,0.0,0.0,13.52,1.31,0.0
20230508:0410,0.0,0.0,0.0,12.92,1.45,0.0
20230508:0510,8.8,21.76,12.0,13.29,1.17,0.0
20230508:0610,41.2,65.27,23.06,15.07,0.62,0.0
20230508:0710,98.96,136.22,34.2,17.22,0.9,0.0
20230508:0810,117.36,157.98,45.04,17.91,2.83,0.0
20230508:0910,101.64,139.06,54.91,17.77,3.52,0.0
20230508:1010,113.68,153.25,62.43,17.4,2.9,0.0
20230508:1110,106.6,144.73,65.19,17.06,2.55,0.0
20230508:1210,97.73,134.33,61.7,16.91,1.66,0.0
20230508:1310,146.88,192.98,53.76,16.86,1.24,0.0
20230508:1410,85.03,119.19,43.72,16.82,1.31,0.0
20230508:1510,84.93,119.19,32.82,17.13,1.45,0.0
20230508:1610,74.67,106.92,21.67,17.24,1.66,0.0
20230508:1710,23.98,43.52,10.64,17.12,1.93,0.0
20230508:1810,0.0,0.0,0.0,16.68,1.72,0.0
20230508:1910,0.0,0.0,0.0,15.85,2.41,0.0
20230508:2010,0.0,0.0,0.0,15.51,2.21,0.0
20230508:2110,0.0,0.0,0.0,15.17,1.66,0.0
20230508:2210,0.0,0.0,0.0,14.59,1.31,0.0
20230508:2310,0.0,0.0,0.0,13.96,1.17,0.0
20230509:0010,0.0,0.0,0.0,13.55,1.17,0.0
20230509:0110,0.0,0.0,0.0,13.31,1.31,0.0
20230509:0210,0.0,0.0,0.0,13.01,1.38,0.0
20230509:0310,0.0,0.0,0.0,13.0,1.52,0.0
20230509:0410,0.0,0.0,0.0,13.09,1.45,0.0
20230509:0510,93.23,132.09,12.18,13.06,1.31,0.0
20230509:0610,249.6,324.05,23.24,14.46,1.17,0.0
20230509:0710,336.69,433.02,34.38,16.93,0.62,0.0
20230509:0810,405.62,522.12,45.23,17.6,0.21,0.0
20230509:0910,455.38,586.78,55.12,19.16,0.62,0.0
20230509:1010,482.65,616.87,62.69,20.29,1.72,0.0
20230509:1110,480.02,610.76,65.46,20.65,2.48,0.0
20230509:1210,469.83,596.38,61.93,21.04,2.97,0.0
20230509:1310,392.17,497.4,53.96,20.98,3.24,0.0
20230509:1410,372.8,472.95,43.89,20.06,3.17,0.0
20230509:1510,271.01,348.55,32.97,19.62,2.48,0.0
20230509:1610,132.93,180.0,21.82,19.35,1.66,0.0
20230509:1710,37.09,61.57,10.81,18.86,1.45,0.0
20230509:1810,0.0,0.0,0.0,18.2,0.9,0.0
20230509:1910,0.0,0.0,0.0,17.53,0.76,0.0
20230509:2010,0.0,0.0,0.0,16.99,0.69,0.0
20230509:2110,0.0,0.0,0.0,16.58,1.17,0.0
20230509:2210,0.0,0.0,0.0,16.0,1.31,0.0
20230509:2310,0.0,0.0,0.0,15.74,1.17,0.0
20230510:0010,0.0,0.0,0.0,15.35,1.1,0.0
20230510:0110,0.0,0.0,0.0,15.4,0.9,0.0
20230510:0210,0.0,0.0,0.0,15.25,0.97,0.0
20230510:0310,0.0,0.0,0.0,15.1,1.17,0.0
20230510:0410,0.0,0.95,1.73,14.96,1.24,0.0
20230510:0510,5.17,16.08,12.36,14.95,1.31,0.0
20230510:0610,18.53,35.95,23.41,15.63,1.03,0.0
20230510:0710,50.18,76.62,34.55,16.2,2.0,0.0
20230510:0810,127.84,169.33,45.41,16.23,2.41,0.0
20230510:0910,294.55,367.78,55.33,16.3,2.69,0.0
20230510:1010,335.07,417.24,62.93,16.68,3.03,0.0
20230510:1110,157.21,204.33,65.72,17.27,3.59,0.0
20230510:1210,343.67,427.71,62.17,17.73,4.14,0.0
20230510:1310,329.48,409.64,54.15,17.72,4.62,0.0
20230510:1410,214.51,272.1,44.06,17.95,4.9,0.0
20230510:1510,119.26,159.71,33.13,17.84,4.9,0.0
20230510:1610,177.09,232.62,21.98,17.58,4.69,0.0
20230510:1710,107.8,157.27,10.97,17.32,3.72,0.0
20230510:1810,0.0,0.0,0.0,16.79,2.55,0.0
20230510:1910,0.0,0.0,0.0,16.25,1.52,0.0
20230510:2010,0.0,0.0,0.0,15.5,1.17,0.0
20230510:2110,0.0,0.0,0.0,15.56,0.69,0.0
20230510:2210,0.0,0.0,0.0,15.56,0.07,0.0
20230510:2310,0.0,0.0,0.0,14.8,0.21,0.0
20230511:0010,0.0,0.0,0.0,14.87,0.07,0.0
20230511:0110,0.0,0.0,0.0,14.82,0.28,0.0
20230511:0210,0.0,0.0,0.0,14.77,0.55,0.0
20230511:0310,0.0,0.0,0.0,14.6,0.41,0.0
20230511:0410,0.0,1.89,1.91,14.42,0.28,0.0
20230511:0510,156.85,218.17,12.54,14.74,0.14,0.0
20230511:0610,261.11,340.64,23.58,15.66,0.76,0.0
20230511:0710,324.98,413.4,34.72,16.24,0.9,0.0
20230511:0810,272.67,344.78,45.6,17.11,1.52,0.0
20230511:0910,420.14,528.8,55.54,17.99,2.21,0.0
20230511:1010,430.17,540.61,63.17,18.63,2.9,0.0
20230511:1110,461.58,578.56,65.98,19.06,3.66,0.0
20230511:1210,456.61,570.25,62.39,18.82,4.0,0.0
20230511:1310,451.91,563.47,54.34,18.49,3.93,0.0
20230511:1410,395.05,494.05,44.22,18.41,4.21,0.0
20230511:1510,267.46,338.22,33.29,18.18,4.55,0.0
20230511:1610,228.94,300.34,22.14,17.69,4.48,0.0
20230511:1710,131.76,189.44,11.13,16.97,4.21,0.0
20230511:1810,0.0,0.0,0.0,16.28,3.66,0.0
20230511:1910,0.0,0.0,0.0,15.65,3.1,0.0
20230511:2010,0.0,0.0,0.0,15.46,2.9,0.0
20230511:2110,0.0,0.0,0.0,14.94,2.83,0.0
20230511:2210,0.0,0.0,0.0,14.76,2.9,0.0
20230511:2310,0.0,0.0,0.0,14.53,2.83,0.0
20230512:0010,0.0,0.0,0.0,14.18,2.41,0.0
20230512:0110,0.0,0.0,0.0,13.97,2.21,0.0
20230512:0210,0.0,0.0,0.0,13.61,2.41,0.0
20230512:0310,0.0,0.0,0.0,13.31,2.41,0.0
20230512:0410,0.0,1.89,2.09,12.89,2.21,0.0
20230512:0510,141.56,193.97,12.71,13.71,2.21,0.0
20230512:0610,234.47,299.7,23.74,14.4,2.28,0.0
20230512:0710,277.32,346.04,34.89,15.47,3.31,0.0
20230512:0810,397.57,491.8,45.77,16.09,3.59,0.0
